"Date";"Player";"Bet";"Chance";"Result";"Paid_ETH";"Paid_USD";"ID"
"2017-05-17 18:20:08";"Professional #2926";2.0;89;"won";"2.250 Eth";"$ 1,731.13";67
"2017-05-17 18:20:08";"Professional #2906";0.3;51;"lost";"-";"-";68
"2017-05-17 18:17:54";"Professional #2906";0.6;63;"lost";"-";"-";69
"2017-05-17 18:17:54";"Professional #2926";2.0;92;"won";"2.176 Eth";"$ 1,674.06";70
"2017-05-17 18:15:17";"Professional #2906";0.3;51;"won";"0.594 Eth";"$ 457.02";71
"2017-05-17 18:14:24";"Professional #2926";5.0;95;"won";"5.266 Eth";"$ 4,051.58";72
"2017-05-17 18:14:12";"Newbie #2935";0.2;88;"won";"0.228 Eth";"$ 175.10";73
"2017-05-17 18:13:29";"Professional #2906";1.1;65;"won";"1.702 Eth";"$ 1,309.17";74
"2017-05-17 18:12:22";"Professional #2926";10.0;97;"won";"10.313 Eth";"$ 7,934.33";75
"2017-05-17 18:11:43";"Professional #2906";0.5;51;"lost";"-";"-";76
"2017-05-17 18:06:49";"Professional #2926";5.0;87;"won";"5.756 Eth";"$ 4,428.47";77
"2017-05-17 17:58:19";"Professional #2926";5.0;87;"won";"5.756 Eth";"$ 4,428.47";78
"2017-05-17 17:58:19";"Professional #2896";0.2;90;"won";"0.222 Eth";"$ 171.17";79
"2017-05-17 17:56:32";"Professional #2906";0.3;51;"won";"0.594 Eth";"$ 457.02";80
"2017-05-17 17:55:17";"Intermediate #2914";0.66;62;"won";"1.071 Eth";"$ 824.13";81
"2017-05-17 17:53:28";"Intermediate #2914";0.33;51;"won";"0.653 Eth";"$ 502.72";82
"2017-05-17 17:53:28";"Intermediate #2914";0.33;61;"lost";"-";"-";83
"2017-05-17 17:53:28";"Professional #2906";0.3;51;"won";"0.594 Eth";"$ 457.02";84
"2017-05-17 17:42:51";"All in #2862";0.24;28;"lost";"-";"-";85
"2017-05-17 17:41:32";"Professional #2926";1.0;91;"won";"1.100 Eth";"$ 846.33";86
"2017-05-17 17:39:04";"Professional #2896";0.2;90;"won";"0.222 Eth";"$ 171.17";87
"2017-05-17 17:38:36";"Professional #2926";0.5;87;"won";"0.576 Eth";"$ 442.85";88
"2017-05-17 17:36:09";"Professional #2926";2.0;86;"won";"2.329 Eth";"$ 1,792.23";89
"2017-05-17 17:34:01";"Professional #2926";2.0;86;"lost";"-";"-";90
"2017-05-17 17:32:09";"Professional #2896";0.2;89;"won";"0.225 Eth";"$ 173.11";91
"2017-05-17 17:32:09";"Professional #2926";2.0;82;"lost";"-";"-";92
"2017-05-17 17:29:21";"Professional #2926";0.2;20;"lost";"-";"-";93
"2017-05-17 17:27:20";"Professional #2926";0.2;8;"lost";"-";"-";94
"2017-05-17 17:26:06";"Professional #2926";5.0;93;"won";"5.380 Eth";"$ 4,139.65";95
"2017-05-17 17:23:43";"Professional #2926";5.0;95;"won";"5.266 Eth";"$ 4,051.58";96
"2017-05-17 17:21:56";"Professional #2926";2.0;85;"won";"2.357 Eth";"$ 1,813.56";97
"2017-05-17 17:19:45";"Professional #2926";0.2;52;"won";"0.388 Eth";"$ 298.70";98
"2017-05-17 17:18:41";"Professional #2896";0.2;89;"won";"0.225 Eth";"$ 173.11";99
"2017-05-17 17:17:15";"Professional #2926";5.0;94;"won";"5.323 Eth";"$ 4,095.14";100
"2017-05-17 17:15:06";"Professional #2926";10.0;96;"won";"10.421 Eth";"$ 8,017.85";101
"2017-05-17 17:15:06";"Professional #2860";0.67;76;"lost";"-";"-";102
"2017-05-17 17:10:28";"Professional #2926";2.0;88;"won";"2.276 Eth";"$ 1,751.03";103
"2017-05-17 17:08:34";"Professional #2926";5.0;92;"won";"5.440 Eth";"$ 4,185.14";104
"2017-05-17 17:05:57";"Professional #2926";2.0;82;"won";"2.444 Eth";"$ 1,880.73";105
"2017-05-17 17:03:28";"Professional #2926";5.0;82;"won";"6.111 Eth";"$ 4,701.83";106
"2017-05-17 17:02:01";"Professional #2926";10.0;82;"won";"12.222 Eth";"$ 9,403.66";107
"2017-05-17 17:00:28";"Professional #2926";0.2;12;"lost";"-";"-";108
"2017-05-17 17:00:01";"Professional #2896";0.2;89;"won";"0.225 Eth";"$ 173.11";109
"2017-05-17 16:58:12";"Professional #2926";0.5;83;"won";"0.604 Eth";"$ 464.45";110
"2017-05-17 16:56:43";"Professional #2926";1.0;83;"won";"1.207 Eth";"$ 928.90";111
"2017-05-17 16:56:43";"Professional #2901";0.66;86;"won";"0.769 Eth";"$ 591.43";112
"2017-05-17 16:55:20";"Professional #2926";2.0;83;"won";"2.415 Eth";"$ 1,857.80";113
"2017-05-17 16:53:49";"Professional #2926";5.0;83;"won";"6.037 Eth";"$ 4,644.49";114
"2017-05-17 16:51:36";"Professional #2926";10.0;83;"won";"12.073 Eth";"$ 9,288.98";115
"2017-05-17 16:47:01";"Professional #2926";2.0;33;"won";"6.188 Eth";"$ 4,760.60";116
"2017-05-17 16:44:42";"Professional #2926";2.0;14;"lost";"-";"-";117
"2017-05-17 16:39:56";"Professional #2926";10.0;84;"won";"11.928 Eth";"$ 9,177.06";118
"2017-05-17 16:37:39";"Professional #2926";10.0;80;"won";"12.532 Eth";"$ 9,641.72";119
"2017-05-17 16:36:33";"Professional #2926";10.0;80;"lost";"-";"-";120
"2017-05-17 16:32:19";"Professional #2926";10.0;75;"won";"13.378 Eth";"$ 10,293.19";121
"2017-05-17 16:28:36";"Professional #2926";10.0;53;"won";"19.038 Eth";"$ 14,648.00";122
"2017-05-17 16:26:13";"Professional #2926";10.0;53;"lost";"-";"-";123
"2017-05-17 16:23:05";"Professional #2926";0.2;24;"lost";"-";"-";124
"2017-05-17 16:19:19";"Professional #2926";5.0;86;"won";"5.824 Eth";"$ 4,480.57";125
"2017-05-17 16:13:46";"Professional #2896";0.2;90;"won";"0.222 Eth";"$ 171.17";126
"2017-05-17 16:09:34";"Professional #2926";5.0;91;"lost";"-";"-";127
"2017-05-17 16:08:24";"Professional #2926";2.0;82;"lost";"-";"-";128
"2017-05-17 16:06:41";"Professional #2926";1.0;40;"lost";"-";"-";129
"2017-05-17 16:06:29";"Legend #2855";0.25;84;"won";"0.298 Eth";"$ 229.43";130
"2017-05-17 16:03:44";"Legend #2855";0.2;88;"won";"0.228 Eth";"$ 175.10";131
"2017-05-17 16:02:08";"Legend #2855";0.2;95;"won";"0.211 Eth";"$ 162.06";132
"2017-05-17 16:01:05";"Professional #2926";1.0;41;"won";"2.475 Eth";"$ 1,904.24";133
"2017-05-17 15:58:42";"Professional #2926";20.0;96;"won";"20.842 Eth";"$ 16,035.71";134
"2017-05-17 15:57:48";"Professional #2926";10.0;96;"won";"10.421 Eth";"$ 8,017.85";135
"2017-05-17 15:48:09";"Professional #2896";0.2;89;"won";"0.225 Eth";"$ 173.11";136
"2017-05-17 15:46:42";"Professional #2896";0.2;89;"won";"0.225 Eth";"$ 173.11";137
"2017-05-17 15:03:01";"Legend #2855";0.2;80;"won";"0.251 Eth";"$ 192.83";138
"2017-05-17 14:37:30";"Legend #2855";0.2;60;"won";"0.336 Eth";"$ 258.20";139
"2017-05-17 14:34:19";"Legend #2855";0.2;83;"lost";"-";"-";140
"2017-05-17 14:25:36";"Legend #2855";0.2;92;"won";"0.218 Eth";"$ 167.41";141
"2017-05-17 14:01:47";"Legend #2855";0.23;90;"won";"0.256 Eth";"$ 196.84";142
"2017-05-17 13:58:11";"Intermediate #2914";0.4;51;"won";"0.792 Eth";"$ 609.36";143
"2017-05-17 13:56:08";"Legend #2855";0.23;53;"won";"0.438 Eth";"$ 336.90";144
"2017-05-17 13:55:43";"Intermediate #2914";0.2;62;"lost";"-";"-";145
"2017-05-17 13:54:29";"Legend #2855";0.23;68;"lost";"-";"-";146
"2017-05-17 13:53:07";"Legend #2855";0.2;78;"won";"0.257 Eth";"$ 197.84";147
"2017-05-17 13:35:20";"Legend #2855";0.2;78;"won";"0.257 Eth";"$ 197.84";148
"2017-05-17 13:31:33";"Legend #2855";0.25;91;"won";"0.275 Eth";"$ 211.58";149
"2017-05-17 13:29:25";"Legend #2855";0.25;91;"lost";"-";"-";150
"2017-05-17 13:27:05";"Legend #2855";0.2;91;"won";"0.220 Eth";"$ 169.27";151
"2017-05-17 13:21:30";"Professional #2934";13.5;51;"lost";"-";"-";152
"2017-05-17 13:19:43";"Professional #2934";13.5;51;"lost";"-";"-";153
"2017-05-17 13:18:45";"Professional #2934";13.5;51;"lost";"-";"-";154
"2017-05-17 13:16:57";"Professional #2934";13.5;51;"won";"26.730 Eth";"$ 20,565.79";155
"2017-05-17 13:15:28";"Professional #2934";13.5;51;"lost";"-";"-";156
"2017-05-17 13:12:39";"Professional #2934";13.5;51;"won";"26.730 Eth";"$ 20,565.79";157
"2017-05-17 13:08:46";"Intermediate #2914";0.2;62;"won";"0.325 Eth";"$ 249.74";158
"2017-05-17 13:05:41";"Professional #2934";13.5;51;"lost";"-";"-";159
"2017-05-17 13:04:33";"Professional #2934";13.5;51;"lost";"-";"-";160
"2017-05-17 13:02:41";"Professional #2934";13.5;51;"won";"26.730 Eth";"$ 20,565.79";161
"2017-05-17 13:01:42";"Professional #2934";13.5;51;"lost";"-";"-";162
"2017-05-17 13:00:06";"Professional #2934";13.5;51;"won";"26.730 Eth";"$ 20,565.79";163
"2017-05-17 12:58:42";"Professional #2934";13.5;51;"lost";"-";"-";164
"2017-05-17 12:47:51";"Professional #2934";8.0;51;"lost";"-";"-";165
"2017-05-17 12:45:50";"Professional #2934";4.0;51;"lost";"-";"-";166
"2017-05-17 12:44:31";"Professional #2934";2.0;51;"lost";"-";"-";167
"2017-05-17 12:43:32";"Professional #2934";1.0;51;"lost";"-";"-";168
"2017-05-17 12:42:00";"Professional #2934";1.0;51;"won";"1.980 Eth";"$ 1,523.39";169
"2017-05-17 12:39:59";"Professional #2934";2.0;51;"won";"3.960 Eth";"$ 3,046.78";170
"2017-05-17 12:38:01";"Professional #2934";1.0;51;"lost";"-";"-";171
"2017-05-17 12:36:32";"Professional #2934";1.0;51;"won";"1.980 Eth";"$ 1,523.39";172
"2017-05-17 12:34:08";"Professional #2934";4.0;51;"won";"7.920 Eth";"$ 6,093.57";173
"2017-05-17 12:31:21";"Professional #2934";2.0;51;"lost";"-";"-";174
"2017-05-17 12:30:08";"Professional #2934";1.0;51;"lost";"-";"-";175
"2017-05-17 12:27:26";"Professional #2934";4.0;51;"won";"7.920 Eth";"$ 6,093.57";176
"2017-05-17 12:25:49";"Professional #2934";2.0;51;"lost";"-";"-";177
"2017-05-17 12:24:17";"Professional #2934";1.0;51;"lost";"-";"-";178
"2017-05-17 12:24:17";"Legend #2855";0.2;43;"won";"0.471 Eth";"$ 362.71";179
"2017-05-17 12:22:03";"Professional #2934";4.4;51;"won";"8.712 Eth";"$ 6,702.93";180
"2017-05-17 12:21:03";"Legend #2855";0.2;77;"lost";"-";"-";181
"2017-05-17 12:19:56";"Professional #2934";2.2;51;"lost";"-";"-";182
"2017-05-17 12:18:28";"Legend #2855";0.2;81;"won";"0.248 Eth";"$ 190.42";183
"2017-05-17 12:16:57";"Professional #2934";1.1;51;"lost";"-";"-";184
"2017-05-17 12:15:43";"Professional #2934";0.5;51;"lost";"-";"-";185
"2017-05-17 12:14:58";"Professional #2934";0.2;51;"lost";"-";"-";186
"2017-05-17 12:11:59";"Professional #2934";0.5;51;"won";"0.990 Eth";"$ 761.70";187
"2017-05-17 12:10:28";"Professional #2934";0.2;51;"lost";"-";"-";188
"2017-05-17 12:09:07";"Professional #2934";0.8;51;"won";"1.584 Eth";"$ 1,218.71";189
"2017-05-17 12:07:49";"Legend #2855";0.2;49;"won";"0.413 Eth";"$ 317.37";190
"2017-05-17 12:07:02";"Professional #2934";0.4;51;"lost";"-";"-";191
"2017-05-17 12:06:12";"Legend #2855";0.2;68;"won";"0.296 Eth";"$ 227.37";192
"2017-05-17 12:06:12";"Professional #2934";0.2;51;"lost";"-";"-";193
"2017-05-17 12:04:04";"Professional #2934";0.2;51;"won";"0.396 Eth";"$ 304.68";194
"2017-05-17 12:03:22";"Legend #2855";0.2;68;"lost";"-";"-";195
"2017-05-17 12:02:32";"Professional #2934";2.8;51;"won";"5.544 Eth";"$ 4,265.50";196
"2017-05-17 12:01:50";"Legend #2855";0.2;55;"won";"0.367 Eth";"$ 282.11";197
"2017-05-17 12:01:17";"Professional #2934";1.4;51;"lost";"-";"-";198
"2017-05-17 12:00:56";"Legend #2855";0.2;51;"lost";"-";"-";199
"2017-05-17 11:58:59";"Professional #2934";0.7;51;"lost";"-";"-";200
"2017-05-17 11:56:27";"Legend #2855";0.2;76;"lost";"-";"-";201
"2017-05-17 11:48:00";"Professional #2934";0.2;51;"lost";"-";"-";202
"2017-05-17 11:46:24";"Professional #2934";0.2;51;"won";"0.396 Eth";"$ 304.68";203
"2017-05-17 11:44:53";"Professional #2934";0.2;51;"lost";"-";"-";204
"2017-05-17 11:41:57";"Professional #2934";0.2;62;"won";"0.325 Eth";"$ 249.74";205
"2017-05-17 11:40:02";"Professional #2934";0.4;62;"lost";"-";"-";206
"2017-05-17 11:38:18";"Professional #2934";0.3;62;"won";"0.487 Eth";"$ 374.60";207
"2017-05-17 11:36:09";"Professional #2934";0.3;62;"won";"0.487 Eth";"$ 374.60";208
"2017-05-17 11:34:12";"Professional #2934";0.3;62;"lost";"-";"-";209
"2017-05-17 11:32:28";"Professional #2934";0.3;62;"lost";"-";"-";210
"2017-05-17 11:31:16";"Professional #2934";0.3;62;"lost";"-";"-";211
"2017-05-17 11:29:02";"Professional #2934";0.2;62;"won";"0.325 Eth";"$ 249.74";212
"2017-05-17 11:28:04";"Professional #2934";0.2;62;"won";"0.325 Eth";"$ 249.74";213
"2017-05-17 11:26:16";"Professional #2934";0.2;62;"lost";"-";"-";214
"2017-05-17 11:23:48";"Professional #2934";0.2;87;"won";"0.230 Eth";"$ 177.14";215
"2017-05-17 11:20:50";"Professional #2934";0.2;51;"won";"0.396 Eth";"$ 304.68";216
"2017-05-17 11:18:42";"Professional #2934";0.2;51;"won";"0.396 Eth";"$ 304.68";217
"2017-05-17 11:16:58";"Professional #2934";0.2;51;"lost";"-";"-";218
"2017-05-17 11:13:53";"Professional #2934";0.2;99;"won";"0.202 Eth";"$ 155.45";219
"2017-05-17 11:11:12";"Professional #2934";0.4;51;"won";"0.792 Eth";"$ 609.36";220
"2017-05-17 11:09:52";"Professional #2934";0.2;51;"lost";"-";"-";221
"2017-05-17 11:08:14";"Professional #2934";0.2;77;"won";"0.261 Eth";"$ 200.45";222
"2017-05-17 11:06:24";"Professional #2934";0.2;77;"lost";"-";"-";223
"2017-05-17 11:04:15";"Professional #2934";0.2;77;"won";"0.261 Eth";"$ 200.45";224
"2017-05-17 11:02:24";"Professional #2934";0.2;76;"lost";"-";"-";225
"2017-05-17 11:00:08";"Professional #2934";0.2;51;"won";"0.396 Eth";"$ 304.68";226
"2017-05-17 10:58:04";"Professional #2934";0.8;86;"lost";"-";"-";227
"2017-05-17 10:56:31";"Professional #2934";0.7;86;"won";"0.815 Eth";"$ 627.28";228
"2017-05-17 10:54:28";"Professional #2934";0.4;51;"won";"0.792 Eth";"$ 609.36";229
"2017-05-17 10:50:34";"Professional #2934";0.4;51;"lost";"-";"-";230
"2017-05-17 10:47:05";"Professional #2934";0.4;51;"won";"0.792 Eth";"$ 609.36";231
"2017-05-17 10:45:40";"Professional #2934";0.4;51;"lost";"-";"-";232
"2017-05-17 10:45:40";"Professional #2614";0.2;87;"won";"0.230 Eth";"$ 177.14";233
"2017-05-17 10:42:57";"Professional #2934";0.4;51;"won";"0.792 Eth";"$ 609.36";234
"2017-05-17 10:41:47";"Professional #2934";0.2;51;"won";"0.396 Eth";"$ 304.68";235
"2017-05-17 10:39:56";"Professional #2934";0.3;51;"lost";"-";"-";236
"2017-05-17 10:38:09";"Professional #2934";0.4;51;"won";"0.792 Eth";"$ 609.36";237
"2017-05-17 10:36:35";"Professional #2934";0.4;51;"won";"0.792 Eth";"$ 609.36";238
"2017-05-17 10:34:59";"Professional #2934";0.4;51;"lost";"-";"-";239
"2017-05-17 10:32:49";"Professional #2934";0.2;50;"won";"0.404 Eth";"$ 310.90";240
"2017-05-17 10:28:50";"Professional #2934";0.4;51;"won";"0.792 Eth";"$ 609.36";241
"2017-05-17 10:26:18";"Professional #2934";0.4;51;"lost";"-";"-";242
"2017-05-17 10:25:29";"Professional #2934";0.2;51;"lost";"-";"-";243
"2017-05-17 10:23:34";"Professional #2934";0.4;51;"won";"0.792 Eth";"$ 609.36";244
"2017-05-17 09:36:18";"Intermediate #2914";0.2;51;"won";"0.396 Eth";"$ 304.68";245
"2017-05-17 09:34:43";"Professional #2934";0.2;51;"lost";"-";"-";246
"2017-05-17 07:49:55";"Professional #2614";0.2;83;"won";"0.241 Eth";"$ 185.78";247
"2017-05-17 07:34:06";"Professional #2614";0.2;87;"won";"0.230 Eth";"$ 177.14";248
"2017-05-17 07:31:43";"Professional #2614";0.2;87;"won";"0.230 Eth";"$ 177.14";249
"2017-05-17 05:26:16";"Newbie #2933";1.29;85;"won";"1.520 Eth";"$ 1,169.75";250
"2017-05-17 05:17:46";"Professional #2614";0.2;84;"won";"0.239 Eth";"$ 183.54";251
"2017-05-17 04:57:46";"Legend #2843";1.0;51;"won";"1.980 Eth";"$ 1,523.39";252
"2017-05-17 04:55:15";"Legend #2843";0.453;51;"lost";"-";"-";253
"2017-05-17 04:26:52";"Intermediate #2873";0.2;51;"won";"0.396 Eth";"$ 304.68";254
"2017-05-17 03:30:52";"Professional #2820";0.5;28;"lost";"-";"-";255
"2017-05-17 03:28:38";"Professional #2820";2.0;40;"lost";"-";"-";256
"2017-05-17 03:25:06";"Professional #2820";2.0;40;"lost";"-";"-";257
"2017-05-17 01:52:29";"Play it safe #2850";0.4;96;"won";"0.417 Eth";"$ 320.71";258
"2017-05-17 01:48:54";"Play it safe #2850";0.4;96;"won";"0.417 Eth";"$ 320.71";259
"2017-05-17 01:40:36";"Play it safe #2850";0.3;92;"won";"0.326 Eth";"$ 251.11";260
"2017-05-17 01:38:06";"Professional #2924";0.2;25;"won";"0.825 Eth";"$ 634.75";261
"2017-05-17 00:50:57";"Play it safe #2850";0.5;95;"won";"0.527 Eth";"$ 405.16";262
"2017-05-17 00:47:44";"Play it safe #2850";0.5;97;"won";"0.516 Eth";"$ 396.72";263
"2017-05-17 00:25:37";"Intermediate #2914";0.8;51;"won";"1.584 Eth";"$ 1,218.71";264
"2017-05-17 00:22:26";"Intermediate #2914";0.4;51;"lost";"-";"-";265
"2017-05-17 00:22:26";"Professional #2924";0.2;74;"won";"0.271 Eth";"$ 208.68";266
"2017-05-17 00:20:28";"Professional #2924";0.2;43;"lost";"-";"-";267
"2017-05-17 00:18:02";"Professional #2924";0.2;60;"won";"0.336 Eth";"$ 258.20";268
"2017-05-17 00:15:18";"Intermediate #2914";0.2;62;"lost";"-";"-";269
"2017-05-16 23:48:06";"Intermediate #2931";0.2;30;"lost";"-";"-";270
"2017-05-16 23:45:53";"Intermediate #2931";0.2;30;"lost";"-";"-";271
"2017-05-16 23:43:27";"Intermediate #2931";0.2;52;"lost";"-";"-";272
"2017-05-16 23:41:38";"Intermediate #2931";0.2;52;"won";"0.388 Eth";"$ 298.70";273
"2017-05-16 23:40:21";"Intermediate #2931";0.2;76;"lost";"-";"-";274
"2017-05-16 23:39:39";"Newbie #2933";1.1;84;"won";"1.312 Eth";"$ 1,009.48";275
"2017-05-16 23:36:31";"Newbie #2933";0.2;82;"won";"0.244 Eth";"$ 188.07";276
"2017-05-16 23:25:49";"Intermediate #2931";0.2;56;"won";"0.360 Eth";"$ 276.98";277
"2017-05-16 23:25:10";"Professional #2926";10.0;95;"won";"10.532 Eth";"$ 8,103.15";278
"2017-05-16 23:23:14";"Professional #2901";2.0;81;"lost";"-";"-";279
"2017-05-16 23:22:33";"Intermediate #2931";0.3;86;"won";"0.349 Eth";"$ 268.83";280
"2017-05-16 23:21:53";"Professional #2901";2.0;81;"won";"2.475 Eth";"$ 1,904.24";281
"2017-05-16 23:21:49";"Professional #2926";5.0;91;"won";"5.500 Eth";"$ 4,231.65";282
"2017-05-16 23:20:18";"Intermediate #2931";0.3;92;"lost";"-";"-";283
"2017-05-16 23:17:30";"Intermediate #2931";0.2;88;"won";"0.228 Eth";"$ 175.10";284
"2017-05-16 23:17:02";"Professional #2926";1.0;33;"won";"3.094 Eth";"$ 2,380.30";285
"2017-05-16 23:14:59";"Intermediate #2931";0.2;87;"won";"0.230 Eth";"$ 177.14";286
"2017-05-16 23:14:54";"Professional #2926";1.0;37;"lost";"-";"-";287
"2017-05-16 23:12:54";"Professional #2926";20.0;95;"won";"21.064 Eth";"$ 16,206.30";288
"2017-05-16 23:12:21";"Intermediate #2931";0.2;81;"won";"0.248 Eth";"$ 190.42";289
"2017-05-16 23:10:38";"Professional #2926";10.0;86;"won";"11.647 Eth";"$ 8,961.13";290
"2017-05-16 23:10:03";"Intermediate #2931";0.2;51;"lost";"-";"-";291
"2017-05-16 23:07:22";"Intermediate #2931";0.2;71;"lost";"-";"-";292
"2017-05-16 22:38:58";"Against the odds #2932";0.2;77;"lost";"-";"-";293
"2017-05-16 22:37:25";"Against the odds #2932";0.2;77;"lost";"-";"-";294
